tile_Colors,640,320,32,64,32,32,0
tile_Colors,640,288,32,64,32,32,0
tile_Colors,640,256,32,64,32,32,0
tile_Colors,640,224,32,64,32,32,0
tile_Colors,640,192,32,64,32,32,0
tile_Colors,608,192,32,64,32,32,0
tile_Colors,576,192,32,64,32,32,0
tile_Colors,576,224,32,64,32,32,0
tile_Colors,544,224,32,64,32,32,0
tile_Colors,512,224,32,64,32,32,0
tile_Colors,512,192,32,64,32,32,0
tile_Colors,480,192,32,64,32,32,0
tile_Colors,480,160,32,64,32,32,0
tile_Colors,448,160,32,64,32,32,0
tile_Colors,416,160,32,64,32,32,0
tile_Colors,416,128,32,64,32,32,0
tile_Colors,416,96,32,64,32,32,0
tile_Colors,448,96,32,64,32,32,0
tile_Colors,480,96,32,64,32,32,0
tile_Colors,288,96,32,64,32,32,0
tile_Colors,320,96,32,64,32,32,0
tile_Colors,352,96,32,64,32,32,0
tile_Colors,384,96,32,64,32,32,0
tile_Colors,384,128,32,64,32,32,0
tile_Colors,352,128,32,64,32,32,0
tile_Colors,384,160,32,64,32,32,0
tile_Colors,352,160,32,64,32,32,0
tile_Colors,320,160,32,64,32,32,0
tile_Colors,288,160,32,64,32,32,0
tile_Colors,288,192,32,64,32,32,0
tile_Colors,256,192,32,64,32,32,0
tile_Colors,224,192,32,64,32,32,0
tile_Colors,224,224,32,64,32,32,0
tile_Colors,128,192,32,64,32,32,0
tile_Colors,128,224,32,64,32,32,0
tile_Colors,128,256,32,64,32,32,0
tile_Colors,160,256,32,64,32,32,0
tile_Colors,160,224,32,64,32,32,0
tile_Colors,160,192,32,64,32,32,0
